variant,source_country,target_country,date_start,date_end,undercounting_multiplier_source,undercounting_multiplier_target,Ne,Ve,Cum_cases,PopFullyVax,pop,Rt
B.1.1.7,GBR,RUS,2020-09-09,2020-12-28,2.27,16.89,0,0,1037498.0,0,145102755.0,2.63
B.1.1.7,GBR,RUS,2020-09-09,2020-12-28,2.27,24.25,0,0,1037498.0,0,145102755.0,2.63
B.1.1.7,GBR,RUS,2020-09-09,2020-12-28,2.95,16.89,0,0,1037498.0,0,145102755.0,2.63
B.1.1.7,GBR,RUS,2020-09-09,2020-12-28,2.95,24.25,0,0,1037498.0,0,145102755.0,2.63
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.27,3.89,0,0,56988.0,0,5453600.0,1.05
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.27,8.64,0,0,56988.0,0,5453600.0,1.05
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.95,3.89,0,0,56988.0,0,5453600.0,1.05
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.95,8.64,0,0,56988.0,0,5453600.0,1.05
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.27,3.89,0,0,56988.0,0,5453600.0,1.62
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.27,8.64,0,0,56988.0,0,5453600.0,1.62
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.95,3.89,0,0,56988.0,0,5453600.0,1.62
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.95,8.64,0,0,56988.0,0,5453600.0,1.62
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.27,3.89,0,0,56988.0,0,5453600.0,2.63
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.27,8.64,0,0,56988.0,0,5453600.0,2.63
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.95,3.89,0,0,56988.0,0,5453600.0,2.63
B.1.1.7,GBR,SGP,2020-09-09,2020-12-14,2.95,8.64,0,0,56988.0,0,5453600.0,2.63
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.27,3.45,0,0,4878.0,0,5447622.0,1.05
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.27,5.48,0,0,4878.0,0,5447622.0,1.05
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.95,3.45,0,0,4878.0,0,5447622.0,1.05
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.95,5.48,0,0,4878.0,0,5447622.0,1.05
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.27,3.45,0,0,4878.0,0,5447622.0,1.62
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.27,5.48,0,0,4878.0,0,5447622.0,1.62
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.95,3.45,0,0,4878.0,0,5447622.0,1.62
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.95,5.48,0,0,4878.0,0,5447622.0,1.62
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.27,3.45,0,0,4878.0,0,5447622.0,2.63
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.27,5.48,0,0,4878.0,0,5447622.0,2.63
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.95,3.45,0,0,4878.0,0,5447622.0,2.63
B.1.1.7,GBR,SVK,2020-09-09,2020-11-30,2.95,5.48,0,0,4878.0,0,5447622.0,2.63
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.27,1.94,0,0,3223.0,0,2119410.0,1.05
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.27,3.00,0,0,3223.0,0,2119410.0,1.05
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.95,1.94,0,0,3223.0,0,2119410.0,1.05
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.95,3.00,0,0,3223.0,0,2119410.0,1.05
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.27,1.94,0,0,3223.0,0,2119410.0,1.62
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.27,3.00,0,0,3223.0,0,2119410.0,1.62
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.95,1.94,0,0,3223.0,0,2119410.0,1.62
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.95,3.00,0,0,3223.0,0,2119410.0,1.62
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.27,1.94,0,0,3223.0,0,2119410.0,2.63
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.27,3.00,0,0,3223.0,0,2119410.0,2.63
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.95,1.94,0,0,3223.0,0,2119410.0,2.63
B.1.1.7,GBR,SVN,2020-09-09,2020-12-07,2.95,3.00,0,0,3223.0,0,2119410.0,2.63
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.27,2.01,0,0,85109.0,0,10467097.0,1.05
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.27,2.68,0,0,85109.0,0,10467097.0,1.05
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.95,2.01,0,0,85109.0,0,10467097.0,1.05
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.95,2.68,0,0,85109.0,0,10467097.0,1.05
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.27,2.01,0,0,85109.0,0,10467097.0,1.62
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.27,2.68,0,0,85109.0,0,10467097.0,1.62
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.95,2.01,0,0,85109.0,0,10467097.0,1.62
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.95,2.68,0,0,85109.0,0,10467097.0,1.62
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.27,2.01,0,0,85109.0,0,10467097.0,2.63
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.27,2.68,0,0,85109.0,0,10467097.0,2.63
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.95,2.01,0,0,85109.0,0,10467097.0,2.63
B.1.1.7,GBR,SWE,2020-09-09,2020-10-05,2.95,2.68,0,0,85109.0,0,10467097.0,2.63
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.27,9.66,0,0,3377.0,0,71601103.0,1.05
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.27,37.08,0,0,3377.0,0,71601103.0,1.05
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.95,9.66,0,0,3377.0,0,71601103.0,1.05
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.95,37.08,0,0,3377.0,0,71601103.0,1.05
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.27,9.66,0,0,3377.0,0,71601103.0,1.62
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.27,37.08,0,0,3377.0,0,71601103.0,1.62
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.95,9.66,0,0,3377.0,0,71601103.0,1.62
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.95,37.08,0,0,3377.0,0,71601103.0,1.62
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.27,9.66,0,0,3377.0,0,71601103.0,2.63
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.27,37.08,0,0,3377.0,0,71601103.0,2.63
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.95,9.66,0,0,3377.0,0,71601103.0,2.63
B.1.1.7,GBR,THA,2020-09-09,2020-12-28,2.95,37.08,0,0,3377.0,0,71601103.0,2.63
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.27,6.02,0,0,2588.0,0,1525663.0,1.05
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.27,14.83,0,0,2588.0,0,1525663.0,1.05
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.95,6.02,0,0,2588.0,0,1525663.0,1.05
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.95,14.83,0,0,2588.0,0,1525663.0,1.05
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.27,6.02,0,0,2588.0,0,1525663.0,1.62
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.27,14.83,0,0,2588.0,0,1525663.0,1.62
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.95,6.02,0,0,2588.0,0,1525663.0,1.62
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.95,14.83,0,0,2588.0,0,1525663.0,1.62
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.27,6.02,0,0,2588.0,0,1525663.0,2.63
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.27,14.83,0,0,2588.0,0,1525663.0,2.63
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.95,6.02,0,0,2588.0,0,1525663.0,2.63
B.1.1.7,GBR,TTO,2020-09-09,2021-03-22,2.95,14.83,0,0,2588.0,0,1525663.0,2.63
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.27,4.82,0,0,284942.0,0,84775404.0,1.05
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.27,26.08,0,0,284942.0,0,84775404.0,1.05
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.95,4.82,0,0,284942.0,0,84775404.0,1.05
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.95,26.08,0,0,284942.0,0,84775404.0,1.05
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.27,4.82,0,0,284942.0,0,84775404.0,1.62
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.27,26.08,0,0,284942.0,0,84775404.0,1.62
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.95,4.82,0,0,284942.0,0,84775404.0,1.62
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.95,26.08,0,0,284942.0,0,84775404.0,1.62
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.27,4.82,0,0,284942.0,0,84775404.0,2.63
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.27,26.08,0,0,284942.0,0,84775404.0,2.63
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.95,4.82,0,0,284942.0,0,84775404.0,2.63
B.1.1.7,GBR,TUR,2020-09-09,2020-12-28,2.95,26.08,0,0,284942.0,0,84775404.0,2.63
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.27,2.49,0,0,6374402.0,0,336997624.0,1.05
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.27,2.78,0,0,6374402.0,0,336997624.0,1.05
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.95,2.49,0,0,6374402.0,0,336997624.0,1.05
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.95,2.78,0,0,6374402.0,0,336997624.0,1.05
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.27,2.49,0,0,6374402.0,0,336997624.0,1.62
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.27,2.78,0,0,6374402.0,0,336997624.0,1.62
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.95,2.49,0,0,6374402.0,0,336997624.0,1.62
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.95,2.78,0,0,6374402.0,0,336997624.0,1.62
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.27,2.49,0,0,6374402.0,0,336997624.0,2.63
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.27,2.78,0,0,6374402.0,0,336997624.0,2.63
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.95,2.49,0,0,6374402.0,0,336997624.0,2.63
B.1.1.7,GBR,USA,2020-09-09,2020-12-14,2.95,2.78,0,0,6374402.0,0,336997624.0,2.63
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.27,28.70,0,0,1020.0,0,97468028.0,1.05
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.27,78.00,0,0,1020.0,0,97468028.0,1.05
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.95,28.70,0,0,1020.0,0,97468028.0,1.05
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.95,78.00,0,0,1020.0,0,97468028.0,1.05
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.27,28.70,0,0,1020.0,0,97468028.0,1.62
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.27,78.00,0,0,1020.0,0,97468028.0,1.62
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.95,28.70,0,0,1020.0,0,97468028.0,1.62
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.95,78.00,0,0,1020.0,0,97468028.0,1.62
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.27,28.70,0,0,1020.0,0,97468028.0,2.63
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.27,78.00,0,0,1020.0,0,97468028.0,2.63
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.95,28.70,0,0,1020.0,0,97468028.0,2.63
B.1.1.7,GBR,VNM,2020-09-09,2021-01-11,2.95,78.00,0,0,1020.0,0,97468028.0,2.63
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.27,14.07,0,0,642414.0,0,59392255.0,1.05
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.27,21.34,0,0,642414.0,0,59392255.0,1.05
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.95,14.07,0,0,642414.0,0,59392255.0,1.05
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.95,21.34,0,0,642414.0,0,59392255.0,1.05
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.27,14.07,0,0,642414.0,0,59392255.0,1.62
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.27,21.34,0,0,642414.0,0,59392255.0,1.62
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.95,14.07,0,0,642414.0,0,59392255.0,1.62
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.95,21.34,0,0,642414.0,0,59392255.0,1.62
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.27,14.07,0,0,642414.0,0,59392255.0,2.63
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.27,21.34,0,0,642414.0,0,59392255.0,2.63
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.95,14.07,0,0,642414.0,0,59392255.0,2.63
B.1.1.7,GBR,ZAF,2020-09-09,2021-01-11,2.95,21.34,0,0,642414.0,0,59392255.0,2.63
